zf-Apc11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
zf-C2H2_2	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0
zf-C2H2_jaz	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
zf-C3HC	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zf-C3HC4	0	4	1	2	0	3	0	2	2	0	0	5	0	0	0	0	0	0
zf-C5HC2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zf-CCCH	0	2	0	0	0	4	0	1	0	0	0	3	6	0	0	0	0	0
zf-CpG_bind_C	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
zf-HIT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zf-LITAF-like	0	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0
zf-met	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0
zf-PARP	0	4	1	1	1	1	0	0	2	0	0	1	3	0	0	0	0	0
zf-rbx1	0	8	0	2	1	6	1	1	0	2	2	6	1	0	0	0	0	0
zf-Sec23_Sec24	0	2	0	0	0	0	0	1	2	0	0	1	2	0	0	0	0	0
zf-SNAP50_C	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
zf-TAZ	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zf-Tim10_DDP	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0
zf-TRAF	0	1	1	1	3	0	0	0	2	0	0	2	1	0	0	0	0	0
Zn_dep_PLPC	0	3	1	10	0	15	2	0	3	0	4	0	2	0	0	0	0	5
Zn_Tnp_IS1	0	7	1	10	18	2	0	16	0	0	4	0	1	0	2	0	1	0
A_thal_3526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act-Frag_cataly	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Arc_PepC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Arc_PepC_II	0	0	13	1	0	3	6	1	1	0	42	1	3	0	117	4	4	36
BACK	0	0	0	1	0	5	0	0	2	0	0	1	0	0	0	0	0	0
BCAS3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Big_4	0	1	0	5	0	16	3	0	0	0	13	1	0	0	11	1	0	10
BOP1NT	0	1	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0
BRCA-2_helical	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cactin_mid	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0
CAS_CSE1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0
CBF	0	1	0	0	0	3	0	0	3	0	0	1	2	0	0	0	0	0
CbiG_mid	0	0	0	3	1	8	3	1	5	7	0	1	5	1	0	0	1	0
CBM_21	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
CDC45	0	1	0	0	1	2	0	1	0	0	0	0	3	0	0	0	0	0
CDC50	0	1	0	2	0	1	0	0	2	0	0	0	5	0	0	0	0	0
Chlam_OMP	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0
Cid2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cleaved_Adhesin	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ComX	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cornichon	0	0	0	0	1	2	0	0	4	0	0	0	1	0	0	0	0	0
DIL	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0
DltD_M	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
Dor1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dpy19	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
DUF1325	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAE_3-kCoA_syn1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Gin	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0
Glyco_hydro_71	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0
Glyco_hydro_98M	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp5_OB	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GSH_synthase	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
hEGF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Herpes_UL52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hjc	0	0	6	0	0	4	2	0	0	2	27	1	4	0	106	16	96	262
Homeobox	0	0	1	4	1	3	0	1	6	0	0	3	1	0	0	0	0	0
Hus1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
MIT	0	0	4	0	0	6	0	0	4	0	9	3	2	0	47	18	37	71
MMtag	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
MOZ_SAS	0	1	1	0	1	1	1	0	0	0	0	4	4	0	0	0	0	0
Mycobact_memb	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCD3G	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NOG1	0	0	2	0	0	1	5	0	1	0	0	3	2	0	10	20	169	152
NTF2	0	1	0	0	0	2	1	0	2	0	0	23	0	0	0	0	0	0
NUC130_3NT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NuiA	0	0	6	10	4	5	15	5	1	6	7	86	26	5	0	0	0	0
PIG-S	0	0	0	1	0	2	0	1	1	0	0	0	2	0	0	0	0	0
PRP3	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
PTR	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0
Put_Phosphatase	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0
RE_SacI	0	0	3	3	0	51	1	0	20	0	0	2	0	0	0	0	0	0
RELT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX_DNA_binding	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
RIB43A	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ribosomal_L28e	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIH_assoc	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Rio2_N	0	0	3	4	1	0	8	0	1	0	26	2	1	0	153	0	167	89
RNase_H2-Ydr279	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RPA_C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RsgI_N	0	0	1	0	0	5	0	0	0	4	0	0	0	0	1	0	0	0
Rtf2	0	1	0	1	1	4	0	0	0	0	0	0	1	0	0	0	0	0
RWD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sad1_UNC	0	1	0	1	1	0	0	0	2	0	0	2	0	0	2	0	1	1
SDA1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Skp1	0	0	0	2	0	4	1	0	5	0	0	5	1	0	0	0	0	0
SLIDE	0	1	0	1	0	1	0	0	0	0	0	2	2	0	0	0	0	0
Spore_YunB	0	0	1	8	0	12	1	2	0	4	11	0	0	6	2	0	0	0
SSrecog	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0
SYS1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAM_LAG1_CLN8	0	1	0	1	1	6	0	0	4	0	0	0	2	0	0	0	0	0
TRAPP	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TRI12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
UTP15_C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Vps53_N	0	0	0	0	1	0	0	1	2	0	0	3	0	0	0	0	0	0
Vps8	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0
YIF1	0	2	0	2	1	1	0	0	0	1	1	0	2	0	0	0	0	0
7tm_1	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0
A_deaminase_N	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Abhydrolase_7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acid_PPase	0	0	1	0	1	1	1	2	0	0	2	2	4	0	0	1	9	7
AMOP	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Apocytochr_F_C	0	0	2	14	4	0	19	3	0	18	3	103	12	0	4	1	0	0
Arch_fla_DE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Arrestin_N	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ArsR	0	0	2	2	0	5	22	0	0	0	0	0	0	0	1	0	0	16
BCDHK_Adom3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Borrelia_P83	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0
BpuJI_N	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
BssC_TutF	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Caleosin	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Carot_N	0	0	17	56	38	6	11	13	0	3	5	633	1	1	0	0	0	0
Cas_CXXC_CXXC	0	0	1	0	0	0	3	0	0	1	2	0	0	0	0	23	0	37
CemA	0	0	12	20	13	5	28	14	1	64	1	157	9	0	0	0	0	0
Cenp-F_leu_zip	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceramidase	0	0	1	0	3	1	0	0	1	0	0	4	1	0	0	0	0	0
CHB_HEX	0	0	0	0	0	5	1	1	1	2	0	0	3	7	0	0	12	0
Chloroa_b-bind	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0
CLCA_N	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CoatB	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Coatomer_E	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0
Cornifin	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CpcD	0	0	7	63	49	10	74	32	3	55	2	296	19	0	0	0	0	0
CpeS	0	0	12	60	51	16	110	41	3	92	2	296	27	0	0	0	1	0
CytB6-F_Fe-S	0	0	5	6	13	2	17	5	0	14	0	90	7	18	2	1	0	0
Cytochrome-c551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDOST_48kD	0	0	1	1	2	1	0	0	1	0	0	1	2	0	0	0	0	0
DdrB	0	0	50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DEK_C	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
DUF3694	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3873	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DUF3880	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF659	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dynein_light	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0
EB	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
EcoRI	0	0	0	0	3	1	2	3	0	2	0	2	0	0	0	0	5	0
eIF3g	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Elf1	0	0	9	2	0	2	5	0	1	0	51	0	0	1	168	24	92	117
Endonuc-HincII	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
ER	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Fascin	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Fcf1	0	0	0	0	1	1	0	0	3	0	10	0	3	0	26	0	0	26
Fe_bilin_red	0	0	1	47	46	9	100	59	2	36	0	150	22	0	0	0	0	0
Fels1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FeThRed_A	0	0	5	15	8	1	24	10	1	31	0	85	6	1	0	0	0	0
Fibrinogen_BP	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0
FRG1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gam	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GBS_Bsp-like	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0
GETHR	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0
Glyco_hydro_11	0	0	1	3	0	11	2	1	0	2	3	0	4	1	0	0	0	0
Glyco_hydro_56	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Glyco_hydro_7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyco_hydro_79n	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
GON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GPP34	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HAP2-GCS1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HapK	0	0	2	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0
HrpJ	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0
HSBP1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	62	0
HTH_15	0	0	0	2	0	0	0	0	0	1	0	0	0	11	0	18	8	0
Innexin	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0
KaiA	0	0	7	20	14	3	26	22	0	37	0	213	7	0	0	0	0	0
KGK	0	0	4	11	4	0	18	6	0	41	0	45	23	0	0	0	0	0
KicB	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
Ldl_recept_a	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lig_chan	0	0	9	3	9	2	0	13	0	12	0	7	4	0	0	0	0	0
Lipoprotein_18	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0
Lyase_N	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MC1	0	0	0	0	0	5	6	0	0	0	0	0	0	0	3	0	0	0
MCR_alpha	0	0	1	0	0	7	15	0	0	0	0	0	1	0	0	0	0	14
MCR_alpha_N	0	0	3	0	0	7	26	0	0	0	0	0	0	0	0	0	0	23
MCR_beta	0	0	0	0	0	7	19	0	1	0	0	0	0	0	0	0	0	26
MCR_beta_N	0	0	0	0	0	9	18	0	0	0	0	0	0	0	0	0	0	17
MCR_gamma	0	0	1	1	0	4	26	0	0	0	0	0	1	0	0	0	0	26
Metallothio_Pro	0	0	4	8	9	4	14	10	5	22	0	62	5	0	0	0	0	0
MRP-L27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MSP	0	0	8	27	13	3	46	15	2	60	1	234	21	1	0	0	0	0
mTERF	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
MtrD	0	0	0	0	0	4	13	0	0	0	2	0	0	0	0	0	0	36
Myco_19_kDa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NblA	0	0	4	15	12	3	11	16	0	27	0	206	13	0	0	0	0	0
NdhL	0	0	0	7	11	0	15	5	0	22	0	90	12	0	0	0	0	0
NdhM	0	0	3	14	7	3	24	9	0	40	0	92	15	1	0	0	0	0
NdhO	0	0	7	12	2	1	25	8	0	18	0	40	10	0	0	0	0	0
Neocarzinostat	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nucleotid_trans	0	0	4	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0
OATP	0	0	1	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0
ORC3_N	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAD_M	0	0	5	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0
PAH	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0
PaO	0	0	3	17	1	0	9	0	1	0	0	7	0	0	0	0	0	0
PAP_fibrillin	0	0	10	26	4	4	34	11	2	38	1	158	10	0	0	0	0	0
PaREP1	0	0	0	0	2	0	0	0	1	0	9	0	0	8	56	120	2392	988
PARP_regulatory	0	0	0	0	2	2	0	2	3	2	0	4	0	0	0	0	0	0
PAXNEB	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pcc1	0	0	14	1	0	0	4	0	1	0	24	0	1	0	107	0	0	27
Pentaxin	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Peptidase_A17	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_A22B	0	0	0	2	0	0	0	0	0	0	0	4	8	0	0	0	0	0
Peptidase_A4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_S48	0	0	1	20	5	5	23	14	0	6	1	175	0	0	0	0	0	0
Peptidase_U9	0	0	1	1	0	0	1	2	0	0	4	3	1	0	0	13	18	0
Pet191_N	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
PetG	0	0	4	6	4	1	10	4	0	10	0	174	5	0	0	0	0	0
PetM	0	0	0	4	3	0	8	3	1	14	0	51	4	0	0	0	0	0
PetN	0	0	6	6	5	0	4	5	0	15	0	76	9	0	0	0	0	0
PGP_phosphatase	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Phage_T7_tail	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Phage_terminase	0	0	1	0	0	6	0	3	0	0	1	0	0	0	0	0	0	0
Phenyl_P_gamma	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Plant_tran	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
PLD_envelope	0	0	2	1	0	6	1	2	0	0	0	1	3	0	0	0	0	0
Prenylcys_lyase	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PsaD	0	0	3	14	14	3	18	27	0	39	1	156	13	0	0	0	0	0
PsaL	0	0	4	25	19	7	32	32	2	98	8	376	37	0	0	0	0	0
PsaM	0	0	1	4	8	3	7	7	1	8	1	86	5	0	0	0	0	0
PsaX	0	0	0	5	3	0	13	5	1	0	0	70	0	0	0	0	0	0
Psb28	0	0	5	19	17	1	34	12	0	19	2	127	6	1	0	0	0	0
PsbI	0	0	2	11	5	4	13	3	0	10	1	52	8	0	0	0	0	0
PsbJ	0	0	4	2	4	0	12	6	0	16	0	51	6	0	0	0	0	0
PsbK	0	0	4	1	5	1	16	7	0	9	0	125	10	0	0	0	0	0
PsbL	0	0	2	4	7	0	13	6	1	11	0	75	13	0	0	0	0	0
PsbN	0	0	0	3	7	0	6	3	2	18	0	100	4	0	0	0	0	0
PsbP	0	0	2	16	22	1	35	10	1	33	0	152	8	0	0	0	0	0
PsbT	0	0	1	6	2	0	15	3	0	19	2	66	11	0	0	0	0	0
PsbX	0	0	3	10	9	1	15	8	0	13	1	77	12	0	0	0	0	0
PsbY	0	0	2	5	1	2	3	8	0	16	0	53	5	0	0	0	0	0
PSI_8	0	0	0	3	4	0	12	2	0	15	0	58	7	0	0	0	0	0
PSI_PsaE	0	0	3	13	18	0	10	8	3	24	0	240	9	0	0	0	0	0
PSI_PsaF	0	0	10	12	8	1	16	15	0	32	0	143	10	0	0	0	1	0
PSI_PsaJ	0	0	3	5	4	1	7	9	0	11	0	74	6	0	0	0	0	0
PSI_PSAK	0	0	1	12	7	1	16	2	0	1	0	63	0	0	0	0	0	0
PSII_Ycf12	0	0	3	10	9	1	12	4	0	21	0	70	8	0	0	0	0	0
PSRP-3_Ycf65	0	0	0	4	4	0	18	10	1	14	0	87	7	0	0	0	0	0
PTase_Orf2	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0
Rab5ip	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rad17	0	0	0	0	0	2	0	0	1	0	1	3	0	0	1	0	0	21
Rax2	0	0	3	0	2	0	0	4	0	5	4	0	37	2	0	0	0	0
RcbX	0	0	0	16	6	3	22	16	1	26	1	128	2	0	0	0	0	0
RCC_reductase	0	0	0	13	15	2	1	12	7	5	3	148	3	0	0	0	0	0
RE_R_Pab1	0	0	2	0	0	0	2	0	0	1	1	0	0	10	2	39	41	3
RE_SinI	0	0	3	0	2	0	1	1	0	0	8	2	1	0	0	0	0	0
RE_TaqI	0	0	1	0	0	0	3	0	0	1	1	0	1	11	0	14	0	59
Ribosomal_L18ae	0	0	4	0	0	4	0	0	0	0	16	2	0	0	44	16	23	122
Ribosomal_L38e	0	0	1	0	0	0	0	0	0	0	12	0	0	0	28	0	0	19
Ribosomal_S21e	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0
Ribosomal_S25	0	0	2	2	0	0	1	0	1	0	7	0	3	0	41	5	28	11
RNA_Me_trans	0	0	4	0	0	0	2	0	1	0	12	0	0	0	92	54	133	305
RNA_pol_Rpb1_7	0	0	0	0	0	4	0	0	0	0	0	5	1	0	0	0	0	0
RNase_P_p30	0	0	11	2	0	3	9	1	0	0	27	1	3	2	167	4	17	25
RNaseH_C	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S_layer_C	0	0	8	0	0	2	2	0	0	0	9	0	1	0	41	0	0	7
S_layer_N	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Sec6	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0
Sec7_N	0	0	0	1	2	3	0	0	3	0	0	3	2	0	0	0	0	0
SRCR	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SseC	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Stc1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TAP42	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
TBCC	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Thermopsin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2
ThylakoidFormat	0	0	5	19	23	2	31	17	0	42	1	256	12	0	0	0	0	1
Tic22	0	0	5	14	20	5	14	24	2	29	0	155	13	2	0	1	0	0
Topo_Zn_Ribbon	0	0	0	0	5	4	5	0	0	0	0	1	0	0	0	0	16	0
Transferase	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUG	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
U3_assoc_6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
V-ATPase_G	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ycf4	0	0	5	18	19	3	29	11	0	29	2	164	16	0	0	0	0	0
Ycf66_N	0	0	1	11	5	1	11	10	1	19	4	117	11	0	0	0	0	0
Ycf9	0	0	5	6	9	1	10	5	1	23	0	81	12	0	0	0	0	0
YhfT	0	0	7	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
YscO	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
YTH	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
zf-B_box	0	0	1	0	1	3	1	1	1	2	0	0	0	0	0	0	0	0
ZU5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Adeno_E1B_55K	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BLOC1_2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDI	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Class_IIIsignal	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2F_TDP	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
EGF_MSP1_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gp37	0	0	0	5	0	0	3	2	0	2	3	2	9	0	0	0	5	0
HrpE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HutP	0	0	0	9	1	9	10	0	1	0	6	0	0	5	2	0	0	0
Lyase_catalyt	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASE2	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	1	0
ox_reductase_C	0	0	1	0	1	2	0	1	0	1	0	0	0	1	0	0	0	4
PduV-EutP	0	0	0	1	0	3	2	0	0	0	0	0	5	0	0	0	0	0
Pectate_lyase	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0
Peptidase_M11	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
Presenilin	0	0	0	0	0	1	2	0	1	0	6	1	3	0	18	0	0	0
RRS1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Spectrin	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0
T4_baseplate	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tctex-1	0	0	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0
Torsin	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TRAPPC-Trs85	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	0
V_cholerae_RfbT	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
XhlA	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
zf-FCS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AARP2CN	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0
Aerolysin	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0
AftA_N	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
Agro_virD5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ail_Lom	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AlcB	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0
AlgF	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	10	0
Allene_ox_cyc	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpha_adaptinC2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AnfO_nitrog	0	0	0	0	0	11	1	0	2	0	0	0	0	0	0	0	0	0
Antiterm	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APP_Cu_bd	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARL2_Bind_BART	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Atx10homo_assoc	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Avirulence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
B2-adapt-app_C	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
BAG	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
BAH	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Big_3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
